Item Code,Item Name,Qty,Selling Price
4792333001040,Ln239 Bottom Teal Blue Xl,1,"6,900.00"
4792333001095,Ln239 Bottom Blush Pink S,1,"6,900.00"
4792333001101,Ln239 Bottom Blush Pink M,1,"6,900.00"
4792333001118,Ln239 Bottom Blush Pink L,1,"6,900.00"
4792333001125,Ln239 Bottom Blush Pink Xl,1,"6,900.00"
4792333002818,Ln301 Lgy Oversized 2pcs Set Lava Grey M,1,"8,900.00"
4792333002825,Ln301 Lgy Oversized 2pcs Set Lava Grey L,3,"8,900.00"
4792333002832,Ln301 Lgy Oversized 2pcs Set Lava Grey Xl,1,"8,900.00"
4792333002788,Ln301 Lgy Oversized 2pcs Set White L,1,"8,900.00"
4792333002856,Ln301 Lgy Oversized 2pcs Set Light Pink M,1,"8,900.00"
4792333002863,Ln301 Lgy Oversized 2pcs Set Light Pink L,2,"8,900.00"
4792333002733,Ln301 Lgy Oversized 2pcs Set Sand Brown M,1,"8,900.00"
4792333002740,Ln301 Lgy Oversized 2pcs Set Sand Brown L,2,"8,900.00"
4792333002757,Ln301 Lgy Oversized 2pcs Set Sand Brown Xl,1,"8,900.00"
4792333000197,Ln304 Popcorn Crewneck - Dark Brown Xl,2,"6,990.00"
4792333002443,Ln259 Casual Shirt Ash Brown S,1,"7,990.00"
4792333002450,Ln259 Casual Shirt Ash Brown M,1,"7,990.00"
4792333002467,Ln259 Casual Shirt Ash Brown L,1,"7,990.00"
4792333002498,Ln259 Casual Shirt Onyx Black M,1,"7,990.00"
4792333002511,Ln259 Casual Shirt Onyx Black Xl,1,"7,990.00"
4792333002573,Ln259 Casual Shirt Peacock Blue M,4,"7,990.00"
4792333002528,Ln259 Casual Shirt Pine Green S,1,"7,990.00"
4792333002559,Ln259 Casual Shirt Pine Green Xl,1,"7,990.00"
4792333005901,Ln284 Textured Polo Light Grey L,1,"8,990.00"
4792333005918,Ln284 Textured Polo Light Grey Xl,1,"8,990.00"
4792333005925,Ln284 Textured Polo Light Grey 2xl,1,"8,990.00"
4792333005864,Ln284 Textured Polo Honey Beige L,1,"8,990.00"
4792333005871,Ln284 Textured Polo Honey Beige Xl,2,"8,990.00"
4792333005888,Ln284 Textured Polo Honey Beige 2xl,1,"8,990.00"
4792333005826,Ln284 Textured Polo Sage Green L,1,"8,990.00"
4792333005833,Ln284 Textured Polo Sage Green Xl,1,"8,990.00"
4792333005840,Ln284 Textured Polo Sage Green 2xl,1,"8,990.00"
4792333005949,Ln285 Textured Polo Onyx Black L,1,"8,990.00"
4792333005956,Ln285 Textured Polo Onyx Black Xl,1,"8,990.00"
4792333005963,Ln285 Textured Polo Onyx Black 2xl,1,"8,990.00"
4792333006069,Ln285 Textured Polo Mustand Yellow L,1,"8,990.00"
4792333006076,Ln285 Textured Polo Mustand Yellow Xl,2,"8,990.00"
4792333006021,Ln285 Textured Polo White L,2,"8,990.00"
4792333006038,Ln285 Textured Polo White Xl;,3,"8,990.00"
4792333006045,Ln285 Textured Polo White 2xl,1,"8,990.00"
4792333005987,Ln285 Textured Polo Light Grey L,1,"8,990.00"
4792333005994,Ln285 Textured Polo Light Grey Xl,1,"8,990.00"
4792333006007,Ln285 Textured Polo Light Grey 2xl,1,"8,990.00"
4792333006212,Ln286 Textured Johnny Polo Gold Yellow M,1,"8,990.00"
4792333006229,Ln286 Textured Johnny Polo Gold Yellow L,3,"8,990.00"
4792333006236,Ln286 Textured Johnny Polo Gold Yellow Xl,3,"8,990.00"
4792333006182,Ln286 Textured Johnny Polo White L,2,"8,990.00"
4792333006199,Ln286 Textured Johnny Polo White Xl,2,"8,990.00"
4792333006205,Ln286 Textured Johnny Polo White 2xl,1,"8,990.00"
4792333006113,Ln286 Textured Johnny Polo Honey Beige Xl,2,"8,990.00"
4792333006144,Ln286 Textured Johnny Polo Salmon Pink L,1,"8,990.00"
4792333006151,Ln286 Textured Johnny Polo Salmon Pink Xl,1,"8,990.00"
4792333006083,Ln285 Textured Polo Mustard Yellow 2xl,1,"8,990.00"
4792333006243,Ln286 Textured Johnny Polo Gold Yellow 2xl,1,"8,990.00"
4792333006168,Ln286 Textured Johnny Polo Salmon Pink 2xl,1,"8,990.00"
4792333006120,Ln286 Textured Johnny Polo Honey Beige 2xl,1,"8,990.00"
4792333005802,Ln284 Textured Polo Navy Blue 2xl,1,"8,990.00"
4792333006298,Ln323 Johnny Coller Waffle Steel Blue M,2,"8,990.00"
4792333006304,Ln323 Johnny Coller Waffle Steel Blue L,2,"8,990.00"
4792333006311,Ln323 Johnny Coller Waffle Steel Blue Xl,4,"8,990.00"
4792333006328,Ln323 Johnny Coller Waffle Steel Blue 2xl,1,"8,990.00"
4792333006335,Ln323 Johnny Coller Waffle Heather Purple M,2,"8,990.00"
4792333006342,Ln323 Johnny Coller Waffle Heather Purple L,2,"8,990.00"
4792333006359,Ln323 Johnny Coller Waffle Heather Purple Xl,3,"8,990.00"
4792333006366,Ln323 Johnny Coller Waffle Heather Purple 2xl,1,"8,990.00"
4792333006373,Ln323 Johnny Coller Waffle White M,1,"8,990.00"
4792333006380,Ln323 Johnny Coller Waffle White L,3,"8,990.00"
4792333006397,Ln323 Johnny Coller Waffle White Xl,4,"8,990.00"
4792333006403,Ln323 Johnny Coller Waffle White 2xl,2,"8,990.00"
4792333006250,Ln323 Johnny Coller Waffle Latte M,1,"8,990.00"
4792333006267,Ln323 Johnny Coller Waffle Latte L,1,"8,990.00"
4792333006274,Ln323 Johnny Coller Waffle Latte Xl,3,"8,990.00"
4792333006281,Ln323 Johnny Coller Waffle Latte 2xl,1,"8,990.00"
4792333006434,Ln 293 Wide Rib Knitted Polo - Olive Green Xl,4,"8,900.00"
4792333006465,Ln 293 Wide Rib Knitted Polo - Black Xl,7,"8,900.00"
4792333006472,Ln 296 Polo Opera Green M,5,"6,900.00"
4792333006489,Ln 296 Polo Opera Green L,2,"6,900.00"
4792333006496,Ln 296 Polo Opera Green Xl,1,"6,900.00"
4792333006564,Ln297 Cotton Stripped Knt Shirt Still Gery M,5,"8,900.00"
4792333006571,Ln297 Cotton Stripped Knt Shirt Still Gery L,5,"8,900.00"
4792333006588,Ln297 Cotton Stripped Knt Shirt Still Gery Xl,7,"8,900.00"
4792333006519,Ln297 Cotton Stripped Knt Shirt Camel Beige L,1,"8,900.00"
4792333006526,Ln297 Cotton Stripped Knt Shirt Camel Beige Xl,4,"8,900.00"
,,"1,488",
